Date Open High Low Close Volume Adjusted DeltaVolPerc DeltaVolElder OBV VolSize RSI14 RSI14L1 RSI14L2 DeltaRSI14 DeltaRSI14L2 DiffRSI14L1 DiffRSI14L2 MA10 DeltaMA10 MA10L1 MA20 DeltaMA20 DeltaMA20M10 MACD Signal DeltaMACD DeltaSignal GapUp GapDown ReturnL1 ReturnL2 Return Decision
2010-09-13 4.178 4.18 4.1 4.144 1804000 4.144 -0.0667356440765649 medium -588.1 low 53.1671207701874 49.2123644423904 53.3170651233469 0.0803610306598174 -0.00281231445903016 3.95475632779704 -0.149944353159441 4.099 0.00500171627519235 4.0786 3.9822 0.00606336213430359 -0.116800000000002 1.57316982153111 1.18155316484289 0.034557811956452 0.0903467489117276 FALSE FALSE -0.0260743602124579 -0.00909090909090894 0.0272682201289044 Up
2010-09-14 4.108 4.32 4.106 4.224 3273500 4.224 0.814578713968958 high -555.365 low 55.859177114992 53.1671207701874 49.2123644423904 0.0506338561465618 0.135063875672598 2.69205634480455 6.64681267260159 4.124 0.00609904854842653 4.099 4.0056 0.00587614886243776 -0.118400000000003 1.75184706643499 1.29561194516131 0.113577849294096 0.096532922692128 FALSE FALSE 0.0272682201289044 -0.0260743602124579 0.0193050193050193 Up
2010-09-15 4.196 4.4 4.158 4.396 3423000 4.396 0.0456697724148465 high -521.135 low 61.0439669377374 55.859177114992 53.1671207701874 0.0928189438249682 0.148152581020839 5.18478982274539 7.87684616754994 4.174 0.0121241513094083 4.124 4.0339 0.00706510884761351 -0.140100000000002 2.20259849665327 1.47700925545971 0.257300673588802 0.140008982609223 FALSE FALSE 0.0193050193050193 0.0272682201289044 0.0407196969696969 Down
2010-09-16 4.43 4.632 4.168 4.188 13422500 4.188 2.92126789366053 high -655.36 low 52.9449089565589 61.0439669377374 55.859177114992 -0.132675813638378 -0.0521716987064419 -8.09905798117853 -2.91426815843314 4.1838 0.00234786775275521 4.174 4.0556 0.0053794095044498 -0.128200000000002 2.12525021082126 1.60665744653202 -0.0351168340256017 0.0877775075498491 FALSE FALSE 0.0407196969696969 0.0193050193050193 -0.0473157415832575 Down
2010-09-17 4.204 4.264 3.96 4.046 5992500 4.046 -0.553548146768486 high -715.285 low 48.2394321284166 52.9449089565589 61.0439669377374 -0.0888749630678018 -0.209759218669078 -4.7054768281423 -12.8045348093208 4.1672 -0.00396768487977425 4.1838 4.07 0.00355064602031763 -0.0972000000000026 1.7663933987234 1.63860463697029 -0.16885391201029 0.0198842575355653 FALSE FALSE -0.0473157415832575 0.0407196969696969 -0.033906399235912 Up
2010-09-20 4.134 4.27 4.032 4.212 4737500 4.212 -0.209428452231957 high -667.91 low 53.4480418161168 48.2394321284166 52.9449089565589 0.107974108688399 0.00950295069863682 5.20860968770029 0.503132859557994 4.1674 4.79938567862195e-05 4.1672 4.0896 0.00481572481572494 -0.0778000000000016 1.78575578791658 1.66803486715955 0.0109615384699534 0.0179605436999568 FALSE FALSE -0.033906399235912 -0.0473157415832575 0.0410281759762727 Down
2010-09-21 4.178 4.31 4.134 4.154 3980000 4.154 -0.159894459102902 medium -707.71 low 51.4981133054532 53.4480418161168 48.2394321284166 -0.03648269318027 0.0675522292294369 -1.94992851066363 3.25868117703666 4.172 0.00110380573019168 4.1674 4.096 0.0015649452269171 -0.0760000000000023 1.66828289734098 1.66808447319584 -0.0657832898375499 2.97392082518396e-05 FALSE FALSE 0.0410281759762727 -0.033906399235912 -0.0137701804368471 Down
2010-09-22 4.174 4.19 3.96 3.974 4814500 3.974 0.209673366834171 medium -755.855 low 45.9012971158983 51.4981133054532 53.4480418161168 -0.108680023991526 -0.141197777201688 -5.59681618955496 -7.54674470021859 4.1514 -0.00493767976989452 4.172 4.1027 0.00163574218749987 -0.0487000000000029 1.20953606310263 1.5763747911772 -0.274981440479625 -0.0549790394265443 FALSE FALSE -0.0137701804368471 0.0410281759762727 -0.0433317284545016 Down
2010-09-23 3.978 4.028 3.9 3.912 3340500 3.912 -0.306158479592896 low -789.26 low 44.1225500457018 45.9012971158983 51.4981133054532 -0.0387515643774773 -0.143220067422749 -1.77874707019645 -7.3755632597514 4.1284 -0.00554029965794685 4.1514 4.0993 -0.000828722548565379 -0.0291000000000015 0.714416030946685 1.40398303913109 -0.409347060629093 -0.109359622477447 FALSE FALSE -0.0433317284545016 -0.0137701804368471 -0.0156014091595371 Up
2010-09-24 3.99 4.038 3.93 4.02 2894500 4.02 -0.133512947163598 low -760.315 low 47.9092963705285 44.1225500457018 45.9012971158983 0.0858233787690055 0.0437460242040684 3.78674632482667 2.00799925463022 4.127 -0.000339114426896473 4.1284 4.1028 0.000853804308052338 -0.0242000000000031 0.52824455910665 1.2288353431262 -0.260592517210646 -0.124750578264311 TRUE FALSE -0.0156014091595371 -0.0433317284545016 0.0276073619631901 Up
2010-09-27 4.08 4.162 4.01 4.106 2093000 4.106 -0.276904474002418 low -739.385 low 50.7702862654127 47.9092963705285 44.1225500457018 0.0597168005298482 0.1506652768896 2.86098989488423 6.64773621971089 4.1232 -0.000920765689362739 4.127 4.1111 0.00202300867700112 -0.0121000000000029 0.54460655137103 1.09198958477517 0.0309742750442157 -0.111362160208457 TRUE FALSE 0.0276073619631901 -0.0156014091595371 0.0213930348258707 Up
2010-09-28 4.208 4.298 4.152 4.28 6072500 4.28 1.90133779264214 high -678.66 low 56.0320116327042 50.7702862654127 47.9092963705285 0.103637890473665 0.169543614236264 5.26172536729148 8.12271526217571 4.1288 0.00135816841288326 4.1232 4.1264 0.00372163168008559 -0.00240000000000329 0.889917799367024 1.05157522769354 0.634056360737277 -0.037009837497626 TRUE FALSE 0.0213930348258707 0.0276073619631901 0.0423770092547492 Up
2010-09-29 4.238 4.406 4.226 4.396 9846500 4.396 0.621490325236723 high -580.195 low 59.1654560821078 56.0320116327042 50.7702862654127 0.0559223978953966 0.16535596771717 3.13344444940358 8.39516981669506 4.1288 0 4.1288 4.1514 0.00605854982551385 0.0225999999999971 1.37107559810525 1.11547530177588 0.540676677194754 0.0607660511578398 FALSE FALSE 0.0423770092547492 0.0213930348258707 0.0271028037383177 Down
